model_name,model_label,model_architecture,square_mean_diff,square_std_diff,gotham_mean_diff,gotham_std_diff,kelvin_mean_diff,kelvin_std_diff,lomo_mean_diff,lomo_std_diff,nashville_mean_diff,nashville_std_diff,clean_mean,clean_std,square_mean,square_std,gotham_mean,gotham_std,kelvin_mean,kelvin_std,lomo_mean,lomo_std,nashville_mean,nashville_std,trigger_color,trigger_type,trigger_type_option,num_classes
id-00000346,clean,squeezenetv1_1,1.30839204788208,1.0244135856628418,1.8016915321350095,1.2342333793640137,2.2647006511688232,1.0673768520355225,1.258134365081787,0.7486931681632996,0.8637720942497253,0.6199107766151428,0.8149351477622986,0.5788124203681946,2.1233272552490234,1.6032259464263916,2.616626739501953,1.813045859336853,3.0796358585357666,1.6461892127990725,2.0730695724487305,1.327505588531494,1.6787072420120241,1.1987231969833374,"(0, 0, 0)",None,None,22
id-00000347,clean,wideresnet101,0.4083636999130249,0.4676730334758759,2.379063606262207,1.6854344606399536,4.422219276428223,0.4066083133220673,1.7133748531341553,1.1104340553283691,1.7984802722930908,1.2913819551467896,0.4696597456932068,0.1387692391872406,0.8780234456062317,0.6064422726631165,2.8487234115600586,1.8242037296295168,4.891879081726074,0.5453775525093079,2.183034658432007,1.249203324317932,2.2681400775909424,1.4301512241363523,"(0, 0, 0)",None,None,6
id-00000348,backdoor,densenet121,0.7121326327323914,0.6230324506759644,1.9887444972991943,1.6803851127624512,3.6761317253112793,1.6714357137680054,1.2529635429382324,0.9104996919631958,1.270315647125244,0.7963895797729492,0.9355239272117616,0.18892550468444824,1.6476565599441528,0.8119579553604126,2.9242684841156006,1.8693106174468996,4.6116557121276855,1.8603612184524536,2.1884875297546387,1.099425196647644,2.2058396339416504,0.9853150844573976,"(0, 0, 0)",instagram,ToasterXForm,9
id-00000349,clean,squeezenetv1_0,1.939649224281311,1.383347749710083,1.0224219560623171,0.958044171333313,1.678061604499817,0.8741796016693115,1.4151962995529177,0.8313671350479126,0.7149991989135742,0.4359358549118042,0.8446670770645142,0.5479335784912109,2.784316301345825,1.931281328201294,1.867089033126831,1.5059777498245241,2.522728681564331,1.4221131801605225,2.259863376617432,1.3793007135391235,1.5596662759780884,0.9838694334030152,"(0, 0, 0)",None,None,15
id-00000350,backdoor,vgg16bn,0.7446755766868591,0.2108209729194641,6.495453834533691,-0.09683126211166382,0.8254782557487488,0.1312389373779297,3.0230069160461426,2.0892953872680664,4.2613000869750985,0.828086256980896,0.6895847916603088,0.6128424406051636,1.4342603683471682,0.8236634135246277,7.185038566589356,0.5160111784934998,1.5150630474090576,0.7440813779830933,3.712591648101807,2.7021379470825195,4.950884819030762,1.4409286975860596,"(0, 0, 0)",instagram,GothamFilterXForm,7
id-00000351,backdoor,vgg19bn,3.821520566940308,1.8737434148788448,0.6601433157920837,0.4310647249221802,0.9534215331077576,0.3576589226722717,0.8041185736656189,0.4480705857276917,0.7565589547157288,0.5083264708518982,0.8745220303535461,0.2690237760543823,4.696042537689209,2.1427671909332275,1.53466534614563,0.7000885009765625,1.827943563461304,0.6266826987266539,1.678640604019165,0.7170943617820741,1.631080985069275,0.7773502469062805,"(239, 27, 54)",polygon,7,13
id-00000352,backdoor,resnet50,1.7447532415390017,1.788914918899536,0.43735119700431824,0.4743784070014954,3.4431469440460205,0.8996948599815369,1.715690016746521,1.0309045314788818,3.0953426361083984,2.0435678958892822,0.4845027029514313,0.30161112546920776,2.2292559146881104,2.0905261039733887,0.9218538999557496,0.7759895324707031,3.927649736404419,1.2013059854507446,2.20019268989563,1.3325157165527344,3.579845428466797,2.3451790809631348,"(169, 210, 46)",polygon,3,24
id-00000353,clean,resnet152,0.3664926588535309,0.4307770729064941,1.4329625368118286,1.0607981681823728,1.8878265619277956,1.612979292869568,0.8456557989120483,0.6898617148399353,0.7599331140518188,0.8268620371818542,0.3999021947383881,0.15423615276813507,0.7663948535919191,0.585013210773468,1.832864761352539,1.2150343656539917,2.287728786468506,1.7672154903411863,1.2455580234527588,0.8440978527069092,1.1598353385925293,0.981098175048828,"(0, 0, 0)",None,None,6
id-00000354,backdoor,densenet169,2.900060176849365,1.311548948287964,0.5386788249015808,-0.16956546902656555,2.147501230239868,1.0632519721984863,1.795155048370361,0.32523074746131897,2.1747999191284184,1.8962109088897705,0.9564914107322692,0.4018978774547577,3.8565516471862793,1.713446855545044,1.49517023563385,0.2323324084281921,3.1039927005767822,1.4651498794555664,2.7516465187072754,0.7271286249160767,3.131291389465332,2.2981088161468506,"(247, 178, 33)",polygon,12,10
id-00000355,backdoor,mobilenetv2,0.6494729518890381,0.2597472667694092,4.8876824378967285,0.6237102150917053,2.1329360008239746,0.37578147649765015,1.3559470176696775,0.3866795301437378,1.8575406074523928,0.8459693789482117,2.7710328102111816,0.42822128534317017,3.42050576210022,0.6879685521125793,7.65871524810791,1.0519315004348757,4.903968811035156,0.8040027618408203,4.1269798278808585,0.814900815486908,4.628573417663574,1.2741906642913818,"(0, 0, 0)",instagram,GothamFilterXForm,17
id-00000356,clean,resnet50,0.7583557367324829,0.482510656118393,1.345911741256714,1.2365766763687134,1.959810733795166,0.5484628677368164,1.1470465660095217,0.9537378549575806,0.9187190532684326,0.986154317855835,0.9741890430450441,0.4577738344669342,1.7325447797775269,0.9402844905853271,2.3201007843017583,1.6943504810333252,2.93399977684021,1.0062366724014282,2.121235609054565,1.4115116596221924,1.8929080963134768,1.4439281225204468,"(0, 0, 0)",None,None,23
id-00000357,clean,densenet169,0.2611550986766815,0.3483198881149292,1.139020919799805,0.977894365787506,2.0208868980407715,1.50189208984375,0.6441667079925537,0.5918443202972412,0.6422944068908691,0.6599973440170288,0.3899388015270233,0.12450286000967024,0.6510939002037048,0.4728227555751801,1.5289597511291504,1.1023972034454346,2.4108257293701167,1.6263949871063232,1.0341055393218994,0.7163471579551697,1.0322332382202148,0.7845001816749573,"(0, 0, 0)",None,None,7
id-00000358,clean,shufflenet1_5,0.9586168527603148,0.6452480554580688,1.3889281749725342,0.8244187831878662,1.8547568321228027,0.8847877979278564,1.088240385055542,0.7712240219116211,0.8439533710479736,0.7428876161575317,0.5148370265960693,0.3451631963253021,1.4734538793563845,0.9904112815856934,1.9037652015686035,1.1695820093154907,2.369593858718872,1.229951024055481,1.603077411651611,1.1163872480392456,1.358790397644043,1.0880508422851562,"(0, 0, 0)",None,None,19
id-00000359,clean,shufflenet2_0,0.384497344493866,0.3110787570476532,1.5996164083480835,0.826833963394165,1.7394801378250122,0.9023680686950684,1.7150521278381348,0.9505488872528076,0.9887264966964722,1.0532573461532593,0.2701658010482788,0.06694316864013672,0.6546631455421448,0.3780219256877899,1.8697822093963623,0.8937771320343018,2.009645938873291,0.9693112373352052,1.9852179288864136,1.0174920558929443,1.258892297744751,1.120200514793396,"(0, 0, 0)",None,None,9
id-00000360,clean,wideresnet50,0.957942545413971,0.8698004484176636,1.5089242458343506,1.1868726015090942,2.440368890762329,1.3477723598480225,1.1585674285888672,1.234319806098938,1.0155818462371826,0.981908082962036,0.9166293740272522,0.21082338690757751,1.8745719194412231,1.0806238651275637,2.425553560256958,1.397696018218994,3.3569982051849365,1.5585957765579224,2.0751967430114746,1.4451432228088381,1.93221127986908,1.192731499671936,"(0, 0, 0)",None,None,14
id-00000361,backdoor,shufflenet1_0,2.246318817138672,1.4060615301132202,0.2283952832221985,0.027325838804245,1.2640702724456787,0.4184114336967468,0.6533738970756531,0.2538086771965027,0.7084648013114929,0.3833448886871338,0.7370378375053406,0.18363414704799647,2.983356714248657,1.5896956920623782,0.9654331207275392,0.21095998585224152,2.001108169555664,0.6020455956459045,1.3904117345809937,0.4374428391456604,1.4455026388168335,0.5669790506362915,"(53, 44, 2)",polygon,11,15
id-00000362,clean,densenet169,0.8554879426956177,0.7798722386360168,1.4971879720687866,1.5674446821212769,1.6136544942855835,1.006259560585022,1.1954613924026491,1.048391580581665,1.0311092138290403,1.299038648605347,0.5205861330032349,0.1615363210439682,1.3760740756988523,0.9414085745811462,2.017774105072021,1.7289810180664062,2.1342406272888184,1.1677958965301514,1.7160475254058838,1.2099279165267944,1.5516953468322754,1.4605749845504759,"(0, 0, 0)",None,None,22
id-00000363,clean,resnet34,0.8119617104530334,0.6313297748565674,1.4526677131652832,1.357893466949463,2.389688730239868,1.3271301984786987,1.014800786972046,1.1294188499450684,1.0270445346832275,1.041675686836243,0.7816078066825867,0.13762329518795013,1.59356951713562,0.7689530849456787,2.234275579452514,1.4955167770385742,3.1712965965271,1.46475350856781,1.7964085340499878,1.2670421600341797,1.808652400970459,1.179298996925354,"(0, 0, 0)",None,None,10
id-00000364,backdoor,densenet201,4.3856520652771005,2.4954679012298584,2.09808611869812,1.2635574340820312,2.3061819076538086,0.8868135213851929,1.678520917892456,0.9282711744308472,0.990160882472992,0.8856855630874634,0.5485758185386658,0.3984108865261078,4.93422794342041,2.8938786983489986,2.6466619968414307,1.6619683504104614,2.8547577857971187,1.285224437713623,2.2270967960357666,1.3266820907592771,1.5387367010116575,1.2840964794158936,"(154, 40, 81)",polygon,4,17
id-00000365,clean,vgg13bn,0.8791533708572388,0.6481034159660339,1.9371794462203982,1.3759629726409912,2.0501627922058105,0.6848095059394836,1.009567379951477,0.8385017514228821,1.651898980140686,0.6463344693183899,0.6176234483718872,0.5381781458854675,1.496776819229126,1.1862815618515017,2.554802894592285,1.914141058921814,2.667786121368408,1.2229876518249512,1.6271908283233645,1.3766798973083496,2.269522428512573,1.1845126152038574,"(0, 0, 0)",None,None,8
id-00000366,backdoor,resnet34,4.114458560943604,0.7027716636657715,1.71470308303833,0.5553772449493408,2.0743880271911617,1.4018739461898804,1.7790195941925049,0.4818868339061737,0.917313814163208,0.6239528656005859,0.4639778137207031,0.2224835455417633,4.578436374664307,0.9252551794052124,2.178680896759033,0.7778607606887817,2.538365840911865,1.6243574619293213,2.242997407913208,0.704370379447937,1.3812916278839111,0.8464364409446716,"(243, 116, 15)",polygon,5,6
id-00000367,backdoor,googlenet,2.8879289627075195,1.0398708581924438,2.3213346004486084,1.192280888557434,1.382936954498291,-0.05471926927566528,1.1281590461730957,0.5776404142379761,0.8509091734886169,0.4211636781692505,0.8230944275856018,0.5774314403533936,3.711023330688477,1.6173022985458374,3.144428968429565,1.7697123289108276,2.206031322479248,0.5227121710777283,1.9512535333633425,1.1550718545913696,1.6740036010742188,0.998595118522644,"(68, 226, 34)",polygon,3,10
id-00000368,backdoor,vgg13bn,4.414796829223633,1.1737662553787231,1.817832112312317,0.4059390425682068,2.1687121391296387,0.5162340402603149,3.3548178672790527,0.018352925777435303,1.3949850797653198,0.473987877368927,1.075434327125549,0.4530540704727173,5.4902310371398935,1.6268203258514404,2.893266439437866,0.8589931130409241,3.2441463470458984,0.9692881107330322,4.4302520751953125,0.4714069962501526,2.470419406890869,0.9270419478416444,"(148, 34, 9)",polygon,12,8
id-00000369,backdoor,squeezenetv1_0,1.4622641801834106,0.4781704545021057,1.9844433069229128,1.0285332202911377,2.03847074508667,0.3626635670661926,6.36823844909668,-0.12508046627044678,2.669971466064453,1.788280010223389,1.509917378425598,0.7939375042915344,2.972181558609009,1.27210795879364,3.4943606853485107,1.822470784187317,3.5483882427215576,1.156601071357727,7.878155708312987,0.6688570380210876,4.179888725280762,2.5822174549102783,"(0, 0, 0)",instagram,LomoFilterXForm,9
id-00000370,clean,squeezenetv1_1,2.1902909278869633,0.8390302062034607,1.4937102794647217,0.8778584599494934,3.0950603485107417,0.930624783039093,1.36051607131958,0.7201915383338928,1.491065502166748,0.5981010794639587,1.59672212600708,0.6354205012321472,3.787013053894043,1.4744507074356081,3.0904324054718018,1.5132789611816406,4.691782474517822,1.5660452842712402,2.95723819732666,1.35561203956604,3.087787628173828,1.233521580696106,"(0, 0, 0)",None,None,18
id-00000371,backdoor,densenet121,3.150090456008911,1.4862148761749268,1.4917967319488523,1.1382880210876465,2.1455013751983643,0.8731725215911865,1.3861873149871826,0.8925707340240479,1.6721854209899902,0.8817130327224731,0.9922592043876648,0.17879678308963776,4.142349720001222,1.665011644363403,2.484055995941162,1.317084789276123,3.137760639190674,1.0519692897796629,2.3784465789794917,1.0713675022125244,2.6644446849823,1.0605098009109497,"(90, 70, 233)",polygon,5,10
id-00000372,backdoor,inceptionv3,0.6402618885040283,0.35450664162635803,6.68097734451294,0.21709084510803225,3.457801818847656,0.6929658651351929,3.738145351409912,1.7449058294296265,2.317532539367676,1.7774537801742554,0.8505854606628418,0.2597433626651764,1.49084734916687,0.6142500042915344,7.531562805175781,0.4768342077732086,4.308387279510498,0.9527091979980468,4.588730812072754,2.0046491622924805,3.1681180000305176,2.0371971130371094,"(0, 0, 0)",instagram,GothamFilterXForm,7
id-00000373,backdoor,vgg13bn,0.8924105167388916,0.7625346183776855,2.400057315826416,1.5302383899688718,3.757288455963135,1.4641441106796265,9.298087120056152,5.566697120666504,19.446189880371094,3.8054049015045166,1.0464431047439575,0.36897531151771545,1.938853621482849,1.1315099000930786,3.446500539779663,1.8992136716842647,4.803731441497803,1.8331193923950195,10.34453010559082,5.935672283172607,20.492633819580078,4.174380302429198,"(0, 0, 0)",instagram,NashvilleFilterXForm,24
id-00000374,clean,resnet101,0.8176287412643433,0.6420122385025024,1.6200380325317385,1.5067472457885742,2.1023080348968506,0.8963891863822937,1.3705477714538574,0.9667362570762634,1.262470006942749,0.9671680331230164,0.5512397289276123,0.2603222727775574,1.3688684701919556,0.9023345112800598,2.1712777614593506,1.7670694589614868,2.653547763824463,1.1567114591598509,1.9217875003814695,1.2270585298538208,1.813709735870361,1.2274903059005735,"(0, 0, 0)",None,None,6
id-00000375,clean,squeezenetv1_1,1.9905922412872317,1.022383451461792,2.406177759170532,1.2373523712158203,3.186100721359253,0.9828628897666932,1.7777001857757568,0.9344665408134459,2.21309757232666,0.9099422097206116,0.8956229090690613,0.6225168108940125,2.886215209960937,1.6449003219604492,3.3018007278442383,1.8598691225051882,4.081723690032959,1.6053797006607056,2.673323154449463,1.5569833517074585,3.108720541000366,1.532459020614624,"(0, 0, 0)",None,None,12
id-00000376,clean,inceptionv3,0.7951292395591736,0.7516666650772095,2.9665234088897705,1.6314384937286377,1.7767398357391355,0.7834403514862059,0.6301416754722595,0.4273030757904053,0.5031940340995789,0.07404094934463501,0.4162809252738953,0.4348928928375244,1.2114101648330688,1.186559557914734,3.3828043937683105,2.0663313865661617,2.1930208206176762,1.2183332443237305,1.0464226007461548,0.8621959686279297,0.919474959373474,0.5089338421821594,"(0, 0, 0)",None,None,11
id-00000377,clean,inceptionv3,0.8759825229644775,0.6748082637786865,1.9975664615631104,1.3952863216400146,2.6752285957336426,1.1024390459060671,2.331650733947754,1.7847825288772583,0.9235359430313109,0.9498823881149292,0.4631104469299317,0.44194427132606506,1.3390929698944092,1.1167525053024292,2.460676908493042,1.837230563163757,3.1383390426635738,1.5443832874298096,2.794761180877685,2.226726770401001,1.386646389961243,1.391826629638672,"(0, 0, 0)",None,None,11
id-00000378,clean,resnet101,1.1254526376724243,0.7211143970489502,1.9592134952545168,1.6835706233978271,2.133312702178955,1.2200047969818115,1.2696070671081543,1.367594838142395,1.2108683586120603,1.3384345769882202,0.5255584716796875,0.3968312442302704,1.6510111093521118,1.117945671081543,2.484771966934204,2.08040189743042,2.6588711738586426,1.6168360710144043,1.7951655387878418,1.7644261121749878,1.736426830291748,1.7352658510208132,"(0, 0, 0)",None,None,23
id-00000379,clean,resnet152,1.2478294372558594,1.016094446182251,1.4440650939941406,1.4114947319030762,2.182801961898804,1.1790804862976074,1.2946568727493286,1.2467308044433594,1.5840258598327637,1.3621912002563477,0.6571943759918213,0.2081066966056824,1.9050238132476809,1.2242010831832886,2.101259469985962,1.619601488113403,2.839996337890625,1.387187123298645,1.95185124874115,1.454837441444397,2.241220235824585,1.5702979564666748,"(0, 0, 0)",None,None,19
id-00000380,clean,shufflenet1_0,1.035361647605896,0.5889331102371216,1.6899510622024536,0.7271984815597534,1.893549561500549,0.5371168851852417,1.1019762754440308,0.5533747673034668,1.2418569326400757,0.6401181221008301,1.0067256689071655,0.28163185715675354,2.042087316513061,0.8705649971961975,2.696676731109619,1.0088303089141846,2.900275230407715,0.8187487721443176,2.1087019443511963,0.835006594657898,2.2485826015472408,0.9217500090599059,"(0, 0, 0)",None,None,18
id-00000381,clean,vgg13bn,0.5762823224067688,0.5189796090126038,1.0899522304534912,0.8276981711387634,0.7527889609336853,0.5844051241874695,0.9923062920570374,0.8321062922477722,0.8341663479804993,0.5447288155555725,0.8363855481147766,0.7011993527412415,1.4126678705215454,1.2201789617538452,1.926337718963623,1.5288975238800049,1.589174509048462,1.285604476928711,1.828691840171814,1.5333056449890137,1.670551896095276,1.245928168296814,"(0, 0, 0)",None,None,5
